,order_detail_id,ORDER_COUNTRY,ORDER_ID,COUNTRY_NAME,BRANCH_ID,BRANCH_NAME,BRANCH_ACTIVE,ITEM_ID,ITEM_NAME,ITEM_PRICE,ITEM_UOM,QUANTITY,DISCOUNT_ID,DISCOUNT_NAME,DISCOUNT_PERCENTAGE,INSERTION_TIME,order_time
848,849,1,389,USA,1,branch1,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
849,850,3,390,UK,1,branch1,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
850,851,2,391,PAK,4,branch4,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
851,852,2,391,PAK,4,branch4,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
852,853,2,392,PAK,2,branch2,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
853,854,2,392,PAK,2,branch2,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
854,855,2,392,PAK,2,branch2,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
855,856,1,393,USA,4,branch4,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
856,857,1,393,USA,4,branch4,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
857,858,1,393,USA,4,branch4,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
858,859,1,394,USA,2,branch2,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
859,860,1,394,USA,2,branch2,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
860,861,1,394,USA,2,branch2,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
861,862,1,395,USA,3,branch3,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
862,863,1,395,USA,3,branch3,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
863,864,1,395,USA,3,branch3,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
864,865,1,396,USA,4,branch4,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
865,866,1,396,USA,4,branch4,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
866,867,1,396,USA,4,branch4,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
867,868,1,396,USA,4,branch4,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
868,869,3,397,UK,1,branch1,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
869,870,3,397,UK,1,branch1,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
870,871,3,397,UK,1,branch1,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
871,872,2,398,PAK,2,branch2,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
872,873,2,398,PAK,2,branch2,1,3,item3,14.0,kg,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
873,874,2,399,PAK,3,branch3,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
874,875,2,399,PAK,3,branch3,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
875,876,2,399,PAK,3,branch3,1,3,item3,14.0,kg,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
876,877,1,400,USA,1,branch1,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
877,878,1,400,USA,1,branch1,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
878,879,1,400,USA,1,branch1,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
879,880,3,401,UK,4,branch4,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
880,881,3,401,UK,4,branch4,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
881,882,2,402,PAK,2,branch2,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
882,883,2,402,PAK,2,branch2,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
883,884,2,402,PAK,2,branch2,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
884,885,2,403,PAK,4,branch4,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
885,886,2,403,PAK,4,branch4,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
886,887,1,404,USA,4,branch4,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
887,888,1,404,USA,4,branch4,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
888,889,1,404,USA,4,branch4,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
889,890,2,405,PAK,4,branch4,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
890,891,2,405,PAK,4,branch4,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
891,892,3,406,UK,2,branch2,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
892,893,3,406,UK,2,branch2,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
893,894,3,406,UK,2,branch2,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
894,895,2,407,PAK,3,branch3,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
895,896,2,407,PAK,3,branch3,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
896,897,2,407,PAK,3,branch3,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
897,898,1,408,USA,4,branch4,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
898,899,1,408,USA,4,branch4,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
899,900,1,408,USA,4,branch4,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
900,901,1,408,USA,4,branch4,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
901,902,3,409,UK,2,branch2,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
902,903,3,409,UK,2,branch2,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
903,904,3,409,UK,2,branch2,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
904,905,3,409,UK,2,branch2,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
905,906,3,410,UK,3,branch3,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
906,907,3,411,UK,4,branch4,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
907,908,2,412,PAK,2,branch2,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
908,909,2,413,PAK,2,branch2,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
909,910,2,414,PAK,1,branch1,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
910,911,2,415,PAK,2,branch2,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
911,912,2,415,PAK,2,branch2,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
912,913,1,416,USA,4,branch4,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
913,914,1,416,USA,4,branch4,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
914,915,3,417,UK,4,branch4,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
915,916,3,417,UK,4,branch4,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
916,917,3,417,UK,4,branch4,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
917,918,3,418,UK,3,branch3,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
918,919,3,418,UK,3,branch3,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
919,920,3,418,UK,3,branch3,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
920,921,2,419,PAK,2,branch2,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
921,922,3,420,UK,3,branch3,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
922,923,3,420,UK,3,branch3,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
923,924,3,420,UK,3,branch3,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
924,925,3,421,UK,1,branch1,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
925,926,3,422,UK,3,branch3,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
926,927,3,422,UK,3,branch3,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
927,928,3,422,UK,3,branch3,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
928,929,3,423,UK,2,branch2,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
929,930,3,424,UK,1,branch1,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
930,931,3,425,UK,1,branch1,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
931,932,3,425,UK,1,branch1,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
932,933,3,425,UK,1,branch1,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
933,934,1,426,USA,3,branch3,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
934,935,1,427,USA,3,branch3,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
935,936,1,428,USA,1,branch1,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
936,937,1,428,USA,1,branch1,1,2,item2,20.0,kg,3,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
937,938,3,429,UK,2,branch2,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
938,939,1,430,USA,2,branch2,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
939,940,1,430,USA,2,branch2,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
940,941,1,431,USA,2,branch2,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
941,942,1,431,USA,2,branch2,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
942,943,1,431,USA,2,branch2,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
943,944,1,432,USA,3,branch3,1,3,item3,14.0,kg,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
944,945,1,432,USA,3,branch3,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
945,946,1,433,USA,1,branch1,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
946,947,2,434,PAK,2,branch2,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
947,948,2,434,PAK,2,branch2,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
948,949,2,434,PAK,2,branch2,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
949,950,3,435,UK,1,branch1,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
950,951,3,435,UK,1,branch1,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
951,952,3,435,UK,1,branch1,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
952,953,3,435,UK,1,branch1,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
953,954,3,436,UK,1,branch1,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
954,955,1,437,USA,1,branch1,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
955,956,1,437,USA,1,branch1,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
956,957,3,438,UK,2,branch2,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
957,958,3,438,UK,2,branch2,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
958,959,3,438,UK,2,branch2,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
959,960,1,439,USA,3,branch3,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
960,961,1,439,USA,3,branch3,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
961,962,1,439,USA,3,branch3,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
962,963,1,440,USA,2,branch2,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
963,964,3,441,UK,2,branch2,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
964,965,3,441,UK,2,branch2,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
965,966,3,441,UK,2,branch2,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
966,967,1,442,USA,1,branch1,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
967,968,1,442,USA,1,branch1,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
968,969,2,443,PAK,4,branch4,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-17 17:36:43,2023-05-17 17:36:43
969,970,2,443,PAK,4,branch4,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
970,971,1,444,USA,2,branch2,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
971,972,1,444,USA,2,branch2,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:43,2023-05-17 17:36:43
972,973,2,445,PAK,1,branch1,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:43
973,974,2,445,PAK,1,branch1,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:43
974,975,2,445,PAK,1,branch1,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:43
975,976,2,446,PAK,3,branch3,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
976,977,2,446,PAK,3,branch3,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
977,978,2,446,PAK,3,branch3,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
978,979,2,446,PAK,3,branch3,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
979,980,2,447,PAK,2,branch2,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
980,981,2,447,PAK,2,branch2,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
981,982,2,447,PAK,2,branch2,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
982,983,3,448,UK,1,branch1,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
983,984,1,449,USA,2,branch2,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
984,985,1,449,USA,2,branch2,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
985,986,3,450,UK,4,branch4,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
986,987,3,451,UK,1,branch1,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
987,988,1,452,USA,3,branch3,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
988,989,1,452,USA,3,branch3,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
989,990,1,452,USA,3,branch3,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
990,991,1,452,USA,3,branch3,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
991,992,2,453,PAK,3,branch3,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
992,993,2,453,PAK,3,branch3,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
993,994,2,453,PAK,3,branch3,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
994,995,2,454,PAK,3,branch3,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
995,996,2,454,PAK,3,branch3,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
996,997,2,454,PAK,3,branch3,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
997,998,1,455,USA,2,branch2,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
998,999,1,455,USA,2,branch2,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
999,1000,1,455,USA,2,branch2,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1000,1001,1,456,USA,3,branch3,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1001,1002,1,456,USA,3,branch3,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1002,1003,3,457,UK,2,branch2,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1003,1004,3,457,UK,2,branch2,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1004,1005,3,457,UK,2,branch2,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1005,1006,3,457,UK,2,branch2,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1006,1007,3,458,UK,4,branch4,1,3,item3,14.0,kg,1,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1007,1008,3,458,UK,4,branch4,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1008,1009,3,458,UK,4,branch4,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1009,1010,2,459,PAK,3,branch3,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1010,1011,2,459,PAK,3,branch3,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1011,1012,3,460,UK,2,branch2,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1012,1013,3,460,UK,2,branch2,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1013,1014,2,461,PAK,3,branch3,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1014,1015,2,461,PAK,3,branch3,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1015,1016,2,462,PAK,2,branch2,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1016,1017,2,462,PAK,2,branch2,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1017,1018,1,463,USA,2,branch2,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1018,1019,2,464,PAK,2,branch2,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1019,1020,2,464,PAK,2,branch2,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1020,1021,2,464,PAK,2,branch2,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1021,1022,2,464,PAK,2,branch2,1,2,item2,20.0,kg,3,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1022,1023,2,465,PAK,1,branch1,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1023,1024,2,465,PAK,1,branch1,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1024,1025,1,466,USA,2,branch2,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1025,1026,1,467,USA,3,branch3,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1026,1027,1,468,USA,3,branch3,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1027,1028,1,468,USA,3,branch3,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1028,1029,3,469,UK,1,branch1,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1029,1030,1,470,USA,3,branch3,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1030,1031,1,471,USA,1,branch1,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1031,1032,1,471,USA,1,branch1,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1032,1033,3,472,UK,3,branch3,1,3,item3,14.0,kg,1,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1033,1034,1,473,USA,4,branch4,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1034,1035,1,473,USA,4,branch4,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1035,1036,2,474,PAK,1,branch1,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1036,1037,2,474,PAK,1,branch1,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1037,1038,3,475,UK,4,branch4,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1038,1039,3,475,UK,4,branch4,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1039,1040,2,476,PAK,3,branch3,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1040,1041,2,476,PAK,3,branch3,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1041,1042,2,476,PAK,3,branch3,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1042,1043,1,477,USA,1,branch1,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1043,1044,1,477,USA,1,branch1,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1044,1045,1,477,USA,1,branch1,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-17 17:36:44,2023-05-17 17:36:44
1045,1046,1,477,USA,1,branch1,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-17 17:36:44,2023-05-17 17:36:44
